Serial Number,Title,Director,Cast,id,genres,imdb_id,overview,poster_path,runtime,vote_average,vote_count,combined_features,poster_url
1973,rampage,Brad Peyton ,"Dwayne Johnson, Naomie Harris, Malin Åkerman, Jake Lacy, Joe Manganiello, Jeffrey Dean Morgan",427641,"Action,Adventure,Science Fiction",tt2231461,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",/MGADip4thVSErP34FAAfzFBTZ5.jpg,1 hrs 47 min,6.444,6390,"rampage Action,Adventure,Science Fiction Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend. Brad Peyton ",https://image.tmdb.org/t/p/w500/MGADip4thVSErP34FAAfzFBTZ5.jpg
1974,truth or dare,Jeff Wadlow ,"Lucy Hale, Tyler Posey, Violett Beane, Nolan Gerard Funk, Hayden Szeto, Sophia Taylor Ali",460019,"Thriller,Horror",tt6772950,"A harmless game of ""Truth or Dare"" among friends turns deadly when someone—or something—begins to punish those who tell a lie—or refuse the dare.",/ei2waWQAG8NP244WShIFgGu9IOu.jpg,1 hrs 41 min,5.973,3697,"truth or dare Thriller,Horror A harmless game of ""Truth or Dare"" among friends turns deadly when someone—or something—begins to punish those who tell a lie—or refuse the dare. Jeff Wadlow ",https://image.tmdb.org/t/p/w500/ei2waWQAG8NP244WShIFgGu9IOu.jpg
1975,the rider,Chloé Zhao ,Brady Jandreau,453278,"Drama,Western",tt6217608,"Once a rising star of the rodeo circuit, and a gifted horse trainer, young cowboy Brady is warned that his riding days are over after a horse crushed his skull at a rodeo. In an attempt to regain control of his own fate, Brady undertakes a search for a new identity and what it means to be a man in the heartland of the United States.",/cFsrA0Is5xode2INrPj1VJcQ18n.jpg,1 hrs 43 min,7.3,440,"the rider Drama,Western Once a rising star of the rodeo circuit, and a gifted horse trainer, young cowboy Brady is warned that his riding days are over after a horse crushed his skull at a rodeo. In an attempt to regain control of his own fate, Brady undertakes a search for a new identity and what it means to be a man in the heartland of the United States. Chloé Zhao ",https://image.tmdb.org/t/p/w500/cFsrA0Is5xode2INrPj1VJcQ18n.jpg
1976,sgt. stubby: an american hero,Richard Lanni ,"Logan Lerman, Helena Bonham Carter, Gérard Depardieu",433694,"Animation,Adventure,Family,History,War",tt5314190,The true story of the most decorated dog in American military history -- Sgt. Stubby -- and the enduring bonds he forged with his brothers-in-arms in the trenches of World War I.,/l7MiBAz8QlqKPuUfH5Uxxjo33AT.jpg,1 hrs 25 min,7.716,148,"sgt. stubby: an american hero Animation,Adventure,Family,History,War The true story of the most decorated dog in American military history -- Sgt. Stubby -- and the enduring bonds he forged with his brothers-in-arms in the trenches of World War I. Richard Lanni ",https://image.tmdb.org/t/p/w500/l7MiBAz8QlqKPuUfH5Uxxjo33AT.jpg
1977,i feel pretty,"Abby Kohn, Marc Silverstein ","Amy Schumer, Michelle Williams, Emily Ratajkowski, Rory Scovel, Gia Crovatin",460668,"Comedy,Romance",tt6791096,A head injury causes a woman to develop an extraordinary amount of confidence and believe she's drop dead gorgeous.,/rmP8b6vxbpK1sPinnUqXHKq0VkT.jpg,1 hrs 50 min,6.4,1917,"i feel pretty Comedy,Romance A head injury causes a woman to develop an extraordinary amount of confidence and believe she's drop dead gorgeous. Abby Kohn, Marc Silverstein ",https://image.tmdb.org/t/p/w500/rmP8b6vxbpK1sPinnUqXHKq0VkT.jpg
1978,super troopers 2,Jay Chandrasekhar ,"Jay Chandrasekhar, Paul Soter, Steve Lemme, Erik Stolhanske, Kevin Heffernan",50022,"Comedy,Crime,Mystery",tt0859635,"When an international border dispute arises between the U.S. and Canada, the Super Troopers- Mac, Thorny, Foster, Rabbit and Farva, are called in to set up a new Highway Patrol station in the disputed area.",/57SZgdugVClIy22rfnANeBJ5KsN.jpg,1 hrs 40 min,5.8,401,"super troopers 2 Comedy,Crime,Mystery When an international border dispute arises between the U.S. and Canada, the Super Troopers- Mac, Thorny, Foster, Rabbit and Farva, are called in to set up a new Highway Patrol station in the disputed area. Jay Chandrasekhar ",https://image.tmdb.org/t/p/w500/57SZgdugVClIy22rfnANeBJ5KsN.jpg
1979,traffik,Deon Taylor ,"Paula Patton, Omar Epps, Missi Pyle, William Fichtner, Roselyn Sanchez, Dawn Olivieri, Laz Alonso",473149,"Horror,Thriller",tt5670152,"A couple off for a romantic weekend in the mountains are accosted by a biker gang. Alone in the mountains, Brea and John must defend themselves against the gang, who will stop at nothing to protect their secrets.",/jwsmeU8mYEP6GpxJ2sbCzc2MQmi.jpg,1 hrs 36 min,6.2,406,"traffik Horror,Thriller A couple off for a romantic weekend in the mountains are accosted by a biker gang. Alone in the mountains, Brea and John must defend themselves against the gang, who will stop at nothing to protect their secrets. Deon Taylor ",https://image.tmdb.org/t/p/w500/jwsmeU8mYEP6GpxJ2sbCzc2MQmi.jpg
1980,the house of tomorrow,Peter Livolsi ,"Asa Butterfield, Nick Offerman, Ellen Burstyn, Alex Wolff, Maude Apatow",433503,"Drama,Comedy",tt5910344,"The film tells futurist, architect, and inventor R. Buckminster Fuller's incredible story through two teens hoping to get laid, become punk gods, and survive high school.",/5D9mvVo7nJ7YYZXoNKQiABYAR55.jpg,1 hrs 25 min,7.1,73,"the house of tomorrow Drama,Comedy The film tells futurist, architect, and inventor R. Buckminster Fuller's incredible story through two teens hoping to get laid, become punk gods, and survive high school. Peter Livolsi ",https://image.tmdb.org/t/p/w500/5D9mvVo7nJ7YYZXoNKQiABYAR55.jpg
1981,avengers: infinity war,Anthony Russo and Joe Russo ,"Robert Downey Jr., Chris Hemsworth, Mark Ruffalo, Chris Evans, Scarlett Johansson, Benedict Cumberbatch, Don Cheadle, Tom Holland, Chadwick Boseman, Paul Bettany, Elizabeth Olsen, Anthony Mackie, Sebastian Stan, Danai Gurira, Letitia Wright, Dave Bautista, Zoe Saldana, Pom Klementieff, Karen Gillan, Benedict Wong, Idris Elba, Peter Dinklage, Tom Hiddleston, Vin Diesel, Bradley Cooper, Gwyneth Paltrow, Benicio del Toro, Josh Brolin, Chris Pratt",299536,"Adventure,Action,Science Fiction",tt4154756,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2 hrs 29 min,8.3,27121,"avengers: infinity war Adventure,Action,Science Fiction As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain. Anthony Russo and Joe Russo ",https://image.tmdb.org/t/p/w500/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg
1982,disobedience,Sebastián Lelio ,"Rachel Weisz, Rachel McAdams, Alessandro Nivola",419743,"Drama,Romance",tt6108178,"A woman learns about the death of her Orthodox Jewish father, a rabbi. She returns home and has romantic feelings rekindled for her best childhood friend, who is now married to her cousin.",/skPT4ffWhlmmDOMNEdxOiP6Emfz.jpg,1 hrs 54 min,7,762,"disobedience Drama,Romance A woman learns about the death of her Orthodox Jewish father, a rabbi. She returns home and has romantic feelings rekindled for her best childhood friend, who is now married to her cousin. Sebastián Lelio ",https://image.tmdb.org/t/p/w500/skPT4ffWhlmmDOMNEdxOiP6Emfz.jpg
1983,backstabbing for beginners,Per Fly ,"Ben Kingsley, Theo James, Jacqueline Bisset",476678,"Thriller,Drama,History",tt5153288,An idealistic young employee at the U.N. investigates the grizzly murder of his predecessor – and uncovers a vast global conspiracy that may involve his own boss.,/WVaq7KNnittRDkgmb58DaDEnK3.jpg,1 hrs 48 min,6.2,178,"backstabbing for beginners Thriller,Drama,History An idealistic young employee at the U.N. investigates the grizzly murder of his predecessor – and uncovers a vast global conspiracy that may involve his own boss. Per Fly ",https://image.tmdb.org/t/p/w500/WVaq7KNnittRDkgmb58DaDEnK3.jpg
1984,kings,Deniz Gamze Ergüven ,"Halle Berry, Daniel Craig",408873,"Romance,Drama,Crime",tt5843850,A foster family in South Central a few weeks before the city erupts in violence following the verdict of the Rodney King trial in 1992.,/sEQIshX0y64hYjjDbE1KqevW04e.jpg,1 hrs 32 min,5.7,136,"kings Romance,Drama,Crime A foster family in South Central a few weeks before the city erupts in violence following the verdict of the Rodney King trial in 1992. Deniz Gamze Ergüven ",https://image.tmdb.org/t/p/w500/sEQIshX0y64hYjjDbE1KqevW04e.jpg
1985,overboard,"Rob Greenberg, Bob Fisher ","Anna Faris, Eugenio Derbez, Eva Longoria, John Hannah, Josh Segarra, Mel Rodriguez",454619,"Romance,Comedy",tt1563742,"A spoiled, wealthy yacht owner is thrown overboard and becomes the target of revenge from his mistreated employee.",/41Rzkgo9y7n6BNGD6O8j0LVs8Yu.jpg,1 hrs 52 min,6.655,1264,"overboard Romance,Comedy A spoiled, wealthy yacht owner is thrown overboard and becomes the target of revenge from his mistreated employee. Rob Greenberg, Bob Fisher ",https://image.tmdb.org/t/p/w500/41Rzkgo9y7n6BNGD6O8j0LVs8Yu.jpg
1986,tully,Jason Reitman ,"Charlize Theron, Mackenzie Davis, Mark Duplass, Ron Livingston",400579,"Comedy,Drama",tt5610554,"Marlo, a mother of three, including a newborn, is gifted a night nanny by her brother. Hesitant at first, she quickly forms a bond with the thoughtful, surprising, and sometimes challenging nanny named Tully.",/wDI4YXBXolMYi15Qx2kClvdSERM.jpg,1 hrs 36 min,6.8,1300,"tully Comedy,Drama Marlo, a mother of three, including a newborn, is gifted a night nanny by her brother. Hesitant at first, she quickly forms a bond with the thoughtful, surprising, and sometimes challenging nanny named Tully. Jason Reitman ",https://image.tmdb.org/t/p/w500/wDI4YXBXolMYi15Qx2kClvdSERM.jpg
1987,bad samaritan,Dean Devlin ,"David Tennant, Robert Sheehan, Carlito Olivero, Kerry Condon, Jacqueline Byers",467632,"Thriller,Crime,Horror",tt3203528,"A thief makes a disturbing discovery in the house where he breaks in. Later, when he returns to the same house with his partner in crime, things are no longer how he expected.",/nOeRjOEvx63NPohJPJMXCkQaz4X.jpg,1 hrs 51 min,6.8,585,"bad samaritan Thriller,Crime,Horror A thief makes a disturbing discovery in the house where he breaks in. Later, when he returns to the same house with his partner in crime, things are no longer how he expected. Dean Devlin ",https://image.tmdb.org/t/p/w500/nOeRjOEvx63NPohJPJMXCkQaz4X.jpg
1988,the cleanse,Bobby Miller ,"Johnny Galecki, Anna Friel, Oliver Platt, Anjelica Huston",298096,"Drama,Comedy,Fantasy,Horror",tt3734354,"The story of a heartbroken man who attends a spiritual retreat, only to discover that the course releases more than everyday toxins and traumatic experiences.",/wAmCm0pcPFIgzb7FGwfQVVTy2xt.jpg,1 hrs 21 min,5,80,"the cleanse Drama,Comedy,Fantasy,Horror The story of a heartbroken man who attends a spiritual retreat, only to discover that the course releases more than everyday toxins and traumatic experiences. Bobby Miller ",https://image.tmdb.org/t/p/w500/wAmCm0pcPFIgzb7FGwfQVVTy2xt.jpg
1989,life of the party,Ben Falcone ,"Melissa McCarthy, Maya Rudolph, Molly Gordon, Julie Bowen, Gillian Jacobs, Debby Ryan, Matt Walsh, Jacki Weaver",399796,Comedy,tt5619332,"When her husband suddenly dumps her, longtime dedicated housewife Deanna turns regret into re-set by going back to college... landing in the same class and school as her daughter, who's not entirely sold on the idea. Plunging headlong into the campus experience, the increasingly outspoken Deanna – now Dee Rock – embraces freedom, fun and frat boys on her own terms, finding her true self in a senior year no one ever expected.",/749iUAWQWeutQuTd9excjmigecw.jpg,1 hrs 45 min,6.2,915,"life of the party Comedy When her husband suddenly dumps her, longtime dedicated housewife Deanna turns regret into re-set by going back to college... landing in the same class and school as her daughter, who's not entirely sold on the idea. Plunging headlong into the campus experience, the increasingly outspoken Deanna – now Dee Rock – embraces freedom, fun and frat boys on her own terms, finding her true self in a senior year no one ever expected. Ben Falcone ",https://image.tmdb.org/t/p/w500/749iUAWQWeutQuTd9excjmigecw.jpg
1990,breaking in,James McTeigue ,"Gabrielle Union, Billy Burke, Richard Cabral, Seth Carr, Levi Meaden, Ajiona Alexus, Christa Miller",497814,"Thriller,Crime,Action",tt7137846,"Shaun Russell takes her son and daughter on a weekend getaway to her late father's secluded, high-tech vacation home in the countryside. The family soon gets an unwelcome surprise when four men break into the house to find hidden money. After managing to escape, Shaun must now figure out a way to turn the tables on the desperate thieves and save her captive children.",/nuCxJwcQOEKYoiHTgcf4em8TxWv.jpg,1 hrs 28 min,6,601,"breaking in Thriller,Crime,Action Shaun Russell takes her son and daughter on a weekend getaway to her late father's secluded, high-tech vacation home in the countryside. The family soon gets an unwelcome surprise when four men break into the house to find hidden money. After managing to escape, Shaun must now figure out a way to turn the tables on the desperate thieves and save her captive children. James McTeigue ",https://image.tmdb.org/t/p/w500/nuCxJwcQOEKYoiHTgcf4em8TxWv.jpg
1991,the seagull,Michael Mayer ,"Saoirse Ronan, Annette Bening, Corey Stoll, Billy Howle",341735,"Drama,Romance,Comedy",tt4682136,"At a picturesque lakeside estate, a love triangle unfolds between the legendary diva Irina, her lover Boris, and the ingénue Nina.",/6nVjSIUScmDScEEfnc7i0eSBthc.jpg,1 hrs 38 min,5.5,90,"the seagull Drama,Romance,Comedy At a picturesque lakeside estate, a love triangle unfolds between the legendary diva Irina, her lover Boris, and the ingénue Nina. Michael Mayer ",https://image.tmdb.org/t/p/w500/6nVjSIUScmDScEEfnc7i0eSBthc.jpg
